virus tax id,host tax id
1521385,1
1521386,1
1521387,1
1521388,1
1521389,1
1521390,1
1521391,1
1521392,1
35279,8782
35279,9606
256591,45005
11234,9606
170525,9606
170528,9606
1056492,9606
763792,9606
70149,9606
884096,9606
884100,9606
884099,9606
884094,9606
884098,9606
884093,9606
884101,9606
884097,9606
884095,9606
1089795,9606
2043550,3879
2069326,3879
2058620,4072
2058620,4081
2058620,4100
2058620,266085
1775957,59268
1775957,2849059
1756191,132908
1094892,5755
1094892,5757
1094892,29195
1128140,5774
1235314,5774
2902768,8839
2902769,8847
2847848,9031
419697,9397
419697,9606
545259,3573
545259,3702
545259,4100
545259,52853
545259,63459
545259,221775
83191,7004
83191,7010
83191,30253
83191,65742
83191,103651
2083191,65742
35515,571210
1560514,5755
37108,9031
37108,9103
1633570,9103
1330070,9103
1128073,9662
1128422,9662
1608323,9662
1742594,133572
1742595,133572
471717,102211
223286,3654
223286,3656
223286,3661
223286,3663
223286,3885
223286,4076
223286,4100
2169825,260674
180399,260674
2479459,3656
2479459,3917
2479459,4081
2479459,4097
2479459,4100
2479459,4102
2479459,63459
2479459,66262
2479459,81866
2479459,300354
669377,3656
11987,3656
11987,3659
2305257,3656
485724,4100
2575594,3650
89471,3562
89471,3656
89471,3659
89471,3661
89471,3663
89471,3668
89471,3673
89471,3885
89471,3906
89471,4058
89471,4076
89471,4093
89471,4097
89471,4100
89471,4151
89471,4182
89471,34245
89471,35889
89471,37645
89471,45318
89471,46112
89471,56866
89471,63459
89471,66262
89471,68875
89471,102211
89471,138955
89471,161934
89471,221775
89471,260674
89471,455045
255255,3656
152219,9402
152219,9403
152219,9606
152219,9825
152219,60711
152219,328804
1963247,7157
1919071,7160
2496529,1898393
12107,9544
12107,9606
12107,10088
12107,10090
12107,10095
1708574,7174
1708574,53527
1708574,2912049
1803034,7176
1803034,329105
1969830,7175
743685,190455
493803,9606
159147,173220
714309,714082
77813,714082
1408129,10036
1891729,10036
1527771,381
1705093,455045
508748,229543
360579,229543
360580,183260
2023155,2020860
77048,2160
1430441,2162
173824,145261
79450,160510
943084,9606
2565510,104336
2590877,104336
2182350,104336
2590948,104336
2713257,104336
2419971,104336
2656547,104336
2126925,199592
2743990,104336
2315703,199592
2065199,104336
2250289,104336
2315704,199592
2079581,104336
2530118,199592
2099624,104336
2484206,104336
2079583,104336
2182341,104336
2182354,104336
2079584,104336
2283289,104336
2653750,104336
2099625,104336
2201435,104336
2590936,104336
2201436,199592
2201437,199592
446529,151262
2590880,104336
2301539,104336
2725614,104336
2250371,104336
2301604,104336
2126933,104336
2182400,104336
2725606,104336
2099444,104336
2743924,104336
2250352,104336
2201441,104336
2201442,199592
2283249,104336
2500787,104336
2182357,104336
2182358,104336
2583039,104336
1458670,82380
2201444,199592
1357715,1126
340435,1125
338781,38833
755272,38833
373996,38833
880161,38833
880161,2812611
10568,13151
53988,69319
1655647,1
1655648,1
1655651,1
1655652,1
1655653,1
1655654,1
1655657,1
1655658,1
1655660,1
1655661,1
1655662,1
1544364,2
913970,1
11023,7158
11023,9940
11023,149459
11023,317808
1335626,9606
1335626,9838
644609,176285
487492,192012
1546177,9556
1455651,3888
1455652,3888
1455652,47065
1455653,3888
1455654,3888
67585,3847
67585,3885
67585,3888
67585,3906
67585,47065
67585,307492
2293296,7553
1128151,5757
390440,3803
390440,21013
447600,3803
447600,21013
447598,3803
447598,21013
1891769,9397
1891769,441364
1985387,187007
694000,9432
694001,9432
1911554,9433
1195364,9433
1195365,9433
1904408,9433
1904409,9433
2259808,9666
2259808,452646
154122,9666
154122,452646
1475143,9666
1475143,452646
766791,452646
766792,452646
265877,21819
265877,241069
300740,21819
312998,21819
301865,241069
10794,10090
1093773,3538
2049883,3538
2049883,1431395
1507403,3538
1431395,3538
194445,3537
200255,4236
200255,63459
200255,200306
268776,183675
2480179,6573
55097,10111
1408137,9874
2072024,691654
64300,9606
64300,10042
1172985,6941
1172985,9534
1172985,10036
1474807,1167227
12538,9606
12538,9615
12538,9685
12538,9989
12538,269271
1906245,7460
1906245,30213
1906245,109461
1678078,5755
10280,9606
11801,10090
11809,10090
1959842,27622
1959843,27622
1959844,27622
1959845,27622
1959848,27622
2559111,268290
1634485,9700
1634486,9700
1634488,9700
1634487,9700
10574,9479
10574,9527
10244,9606
619591,9606
619591,10090
619591,30650
619591,45479
619591,45480
619591,99825
619591,99826
619591,99827
619591,226685
64312,59463
1980481,99538
300180,9534
11629,10112
300175,10112
1081054,1716564
2016400,129333
526118,582
1852628,1912315
1852627,1912315
208086,4030
208086,4072
208086,4100
208086,4111
167129,3665
2497337,4577
573900,10112
1972565,7199
1972565,252607
1481453,188338
200403,284563
1611039,7163
945962,7160
1911442,7157
673515,7178
1034790,7157
1034791,7157
1034792,7157
1034793,7157
1034805,7157
1034806,7157
241630,10115
241630,10119
2083199,8839
2083199,9534
2083199,9606
2083199,10034
2083199,40233
2083199,53535
200404,162998
1561160,405945
1561160,587664
1892236,82600
1247379,5774
380434,519038
2116559,2082264
2116560,2082264
2169856,10088
2169856,10090
1074210,10090
2316143,10090
1074213,144753
11757,10090
1074428,144753
35340,10088
35340,10090
402802,10088
402802,10090
344971,10088
344971,10090
344970,10088
344970,10090
576712,10088
576712,10090
576713,10088
576713,10090
576714,10088
576714,10090
698672,299630
1516081,9606
60875,9796
932662,6761
932700,37951
1569922,6945
1569922,9534
1569922,9606
1569922,9615
1569922,10090
1569922,34615
232802,8839
232802,8855
1227557,3498
1227557,85232
1631303,3497
1631303,37577
1527441,3498
529840,3497
529840,37577
1266451,3497
2137858,102107
2560602,9606
1384672,9606
11168,9606
301186,9031
301186,9606
223287,3821
223287,3847
223287,3885
223287,3915
223287,7038
223287,157791
1238162,3917
223290,3915
223290,157791
33726,3885
223295,3847
223295,3915
223295,3916
223295,3917
223295,157791
1048854,9606
572289,40157
334203,9606
10366,10090
1261657,10114
1261657,10116
33708,10129
2171377,10090
2171378,10090
931972,10090
573199,39030
1141625,10090
2171381,10090
694005,10036
694005,10090
694005,10116
591071,10090
502106,10090
502104,10090
591068,10090
591069,10090
502107,10090
429331,10090
429330,10090
591070,10090
430472,10090
69156,10090
11138,10090
76344,10090
11142,10088
11142,10090
11144,10090
1163669,10090
11786,10090
11786,10116
933438,9606
129956,10090
357231,10090
223997,10090
351048,10088
351048,10090
463718,10088
463718,10090
463724,10088
463724,10090
463725,10088
463725,10090
463726,10088
463726,10090
463727,10088
463727,10090
463728,10088
463728,10090
463729,10088
463729,10090
463719,10088
463719,10090
463720,10088
463720,10090
463721,10088
463721,10090
463722,10088
463722,10090
463723,10088
463723,10090
1028321,10088
1028321,10090
1028322,10088
1028322,10090
1028323,10088
1028323,10090
1028324,10088
1028324,10090
1028325,10088
1028325,10090
1028326,10088
1028326,10090
1028327,10088
1028327,10090
1028328,10088
1028328,10090
1028329,10088
1028329,10090
1028330,10088
1028330,10090
463709,10088
463709,10090
463710,10088
463710,10090
463711,10088
463711,10090
463712,10088
463712,10090
463713,10088
463713,10090
463714,10088
463714,10090
463715,10088
463715,10090
463716,10088
463716,10090
463717,10088
463717,10090
11263,10036
11263,10090
11830,10090
10636,10090
179241,10088
179241,10090
11191,10090
11191,10116
11191,10144
11191,36483
1940555,10090
44561,10090
2025359,9534
2025359,64717
524649,10092
524650,10092
524651,10092
11079,9606
11079,162997
1010668,13746
1406134,376584
75986,9685
75986,254704
590745,10090
763552,10090
1891770,10090
2171394,10090
523909,7370
1002362,57893
257468,8855
37325,8855
32625,5341
2259540,9669
311179,9662
1203539,9606
1231709,9606
1195069,246196
1458726,1772
1458726,246196
2902792,1763
2902792,1772
1445729,246196
1463809,246196
1458717,246196
1358124,246196
1551710,246196
2902794,246196
2079563,1772
2079563,246196
2301546,246196
1354507,246196
1034127,246196
528321,1785
1327959,36809
1327959,319705
1453337,1168066
2108121,246196
1383059,246196
1168595,246196
2502418,1763
2301547,246196
1041808,246196
2590940,246196
1089110,246196
1235690,246196
2094143,246196
1034128,246196
2163590,246196
2902800,246196
1458724,246196
1567466,246196
1913035,1763
2015817,246196
2250291,1772
2250291,246196
2015874,246196
2902832,246196
2047834,246196
649688,246196
2902837,246196
2596980,246196
1076630,246196
2041517,246196
2599857,246196
2575610,246196
1354511,246196
1673886,246196
2027890,246196
1079896,246196
1815972,246196
1327938,246196
2047836,246196
1718599,246196
2315613,1763
2902838,1772
1089112,246196
2041518,246196
1541824,246196
2283250,1772
2283250,246196
1391429,246196
2902839,246196
1327762,246196
2902840,246196
2656556,246196
1089113,246196
2686230,246196
1458709,246196
1176426,246196
2902841,246196
2024302,246196
1089114,246196
2762281,246196
2902842,246196
1897486,246196
2902881,246196
2664223,1772
1784956,246196
1458710,246196
1647306,246196
2902882,246196
1354508,246196
1354509,246196
205880,1763
205880,1772
1084722,246196
1675548,1772
1675548,246196
2015875,246196
2902889,246196
2126812,246196
2250355,246196
2024005,246196
1429791,246196
2902890,246196
2591074,246196
1486424,246196
1429903,246196
2902891,1763
2902891,246196
2591126,246196
1074309,246196
2488962,246196
2041521,246196
2902892,246196
1551711,246196
1805457,246196
1873903,246196
2686231,246196
2072006,1763
2656561,1772
2656562,246196
1927019,246196
1089117,246196
2664224,1772
1327949,1772
1327949,1773
2099646,246196
2182393,246196
1340708,246196
2708630,246196
2488963,246196
1088864,246196
2902893,1763
2902893,246196
2902900,246196
515982,1785
1340712,246196
1327763,246196
1815608,246196
2283252,246196
1698252,246196
1391179,246196
2902904,246196
2902905,246196
1698358,246196
2653755,246196
1262532,1772
1932895,246196
2656567,246196
2301702,246196
1296646,246196
561997,246196
1536598,246196
2902907,1763
2902907,1772
2902907,246196
205877,1763
205877,1772
205877,1810
2907831,1763
2907831,246196
2250373,246196
2182394,246196
1739967,246196
546803,246196
1647305,246196
1927024,246196
2301548,246196
1556289,246196
1555233,246196
1327035,246196
1792253,246196
1340819,246196
373404,1763
373404,1772
2769359,246196
2488784,246196
1527463,246196
2041522,246196
1698366,246196
563124,246196
1567465,246196
1056830,246196
2301609,246196
2911435,1763
2911435,1773
2911435,246196
2907829,1763
2907829,1772
2907832,1763
2907832,1772
2907834,1763
1506716,246196
2725626,246196
1034130,246196
2656569,246196
1327947,1772
1327947,1773
1327948,1772
1327948,1773
2500799,246196
2041524,246196
2686232,246196
2907830,1763
2907830,1772
2250357,246196
1391430,246196
2776876,246196
663553,246196
2301704,1763
2178920,246196
1391431,246196
1340833,246196
373406,1763
373406,1772
2907833,1763
2907833,1772
2907833,246196
2704043,246196
2517944,1772
2099631,246196
1567467,246196
2923000,246196
1458841,1772
1458841,246196
2483623,1772
2919554,246196
2301549,246196
1340836,246196
2922992,246196
2079417,1772
2079417,246196
2599859,246196
2905674,1763
2905674,246196
1340822,246196
1486469,246196
1074305,246196
1698357,246196
2015879,246196
1912975,246196
1034102,246196
2041525,246196
540064,1785
540064,246196
2922999,246196
2041528,246196
1327769,246196
2163591,246196
2664225,1772
2922203,246196
1327950,1772
1327950,1773
2656572,246196
1429793,246196
2922222,246196
1089121,246196
2927992,246196
2923008,246196
2592659,1772
2922995,246196
2725612,1772
1357669,246196
1086749,246196
2499037,246196
2744011,1772
2744011,246196
45764,1773
2517948,246196
1327764,246196
1679524,246196
1340831,246196
2599860,246196
861046,246196
1429759,246196
1437839,246196
1567468,246196
2656575,246196
2599862,246196
2301563,1772
2762405,1763
1070989,246196
1486470,246196
2027893,246196
1913118,246196
1486471,246196
2656577,246196
1698709,246196
2708631,246196
1555201,246196
1527494,246196
2922220,246196
1536603,246196
2759459,246196
663554,246196
2922223,246196
2922993,246196
1821723,246196
2920893,246196
2081623,1772
2081623,246196
2126943,246196
2530128,246196
701454,246196
1527517,246196
1131256,246196
1305710,1770
1305710,1074454
2484209,246196
2015882,246196
2015844,1772
2923006,246196
2922998,246196
2776877,1772
1245814,1772
1245814,246196
2572533,1772
1327765,246196
1647304,246196
2653756,246196
1675549,1772
1675549,246196
1567469,246196
1168593,246196
1882439,246196
2419978,246196
2079565,1771
1354510,246196
2914018,246196
2588511,246196
1089122,246196
1567470,246196
2126813,246196
1486472,246196
2743994,246196
2301612,246196
2767557,246196
1873696,1772
1891963,246196
2920883,246196
2743928,246196
2027894,246196
480808,1772
2301565,246196
1327936,246196
2920886,246196
1675551,1772
1675551,246196
1383057,246196
1606762,246196
1873895,1763
2927989,246196
2283295,1772
1391432,246196
2517951,246196
2315539,1772
561998,246196
2922991,246196
1498190,1772
2015819,246196
1235691,246196
1527511,246196
2911433,1763
2911433,85007
2922204,246196
1567483,1763
1340824,1763
1340824,246196
1429904,246196
2282909,246196
2762393,1772
1034104,246196
1458711,246196
2077135,1763
2762421,246196
1458712,246196
1089123,246196
1983575,246196
2686469,246196
2922217,246196
1034105,246196
2492961,246196
2571241,246196
1034106,246196
1471543,246196
1327770,246196
2767559,1772
663555,246196
1463811,246196
1430411,246196
2015810,1772
1698710,246196
2922205,246196
2099633,246196
1176425,246196
2041533,246196
2686233,246196
2656582,246196
1527580,246196
1755681,246196
2499042,246196
1089124,246196
861048,246196
1340820,246196
1089136,246196
2652891,1772
2652891,246196
1429905,246196
2743929,246196
2914014,1785
2914014,246196
2922987,246196
2922210,246196
1076631,246196
2652402,246196
2923004,246196
2502450,1772
2920885,246196
1327771,246196
1327772,246196
2920882,246196
2301566,1763
1463812,246196
1458831,246196
2759390,246196
2024294,246196
1429912,246196
2652403,1772
2742107,1772
2742107,246196
1089126,246196
1486425,246196
2656585,246196
1340830,1763
1340830,246196
2914011,1785
2914011,246196
2653759,246196
1897501,246196
1567471,246196
2530132,246196
1089127,246196
2696373,246196
2656586,246196
1662284,246196
2024295,246196
1970794,246196
2250422,246196
1471544,246196
2507856,246196
2234029,246196
2047840,246196
563121,246196
2914016,1785
2914016,246196
2283296,246196
1606763,246196
2301700,246196
2015820,246196
2015885,246196
2015833,246196
2922216,246196
2923003,246196
2041344,246196
2653760,246196
1718166,246196
1468169,246196
1560285,246196
2922990,246196
1541886,246196
2015886,246196
2707031,246196
2094136,246196
1874015,246196
2919553,246196
2599868,246196
1327952,1772
1327952,1773
1916120,1772
2922211,246196
2126952,246196
2923002,246196
2922994,246196
1070990,246196
2652422,246196
2656590,1772
1074307,246196
1340818,246196
2922212,246196
2419980,246196
1541823,1763
2681623,1763
2681623,1772
2914012,1785
2914012,246196
1698711,246196
2126809,246196
1815969,246196
663556,246196
1647300,246196
1913044,246196
1701852,246196
2725640,1772
2927982,246196
2250361,246196
1881141,1772
1881141,246196
2591129,246196
2024296,246196
1873889,246196
2500574,246196
1567472,246196
1486403,246196
2725652,246196
2686471,246196
2283297,246196
2927990,246196
2725625,246196
2301709,246196
1527516,246196
2652423,246196
1034139,246196
2762423,246196
2182398,246196
1340834,246196
1056832,246196
2686098,246196
2163593,246196
1429792,246196
2099637,246196
2575612,246196
1327779,246196
1567005,246196
1445726,246196
2234076,246196
2920884,246196
2315711,246196
1567473,246196
1647311,246196
1527513,246196
2653763,246196
2653764,246196
2517961,1772
2126810,246196
1088865,246196
2108127,246196
2767561,1772
1647309,246196
1084721,246196
1429913,246196
1471542,246196
2767562,1772
2922213,246196
2099635,246196
2847995,246196
1927020,246196
2234077,246196
1340829,1763
1340829,246196
1718600,246196
1805459,246196
2759460,1772
1897540,246196
1084720,246196
1327939,246196
1560286,246196
2922214,246196
2922219,246196
2024303,246196
546805,1772
546805,246196
2126816,246196
1235692,246196
1391180,246196
1088866,246196
2283298,246196
1679530,246196
2927981,246196
1647308,246196
1327766,246196
1675553,1772
1675553,246196
2510585,246196
543152,1772
2517936,246196
2301567,1763
2652404,1772
2301710,246196
2250382,246196
2572317,246196
2502470,246196
1089130,246196
1458713,246196
1445714,246196
1445727,246196
1445715,246196
2593350,246196
2502425,246196
1340711,246196
2099640,246196
2801895,246196
1486473,246196
2079284,246196
1052671,246196
2250364,1763
2907835,1763
2907835,1772
1541819,246196
2178922,246196
2922218,246196
373409,1763
373409,1772
1035482,246196
1673889,246196
2126954,246196
2914019,246196
1897542,246196
2920890,246196
2315544,1772
1821537,246196
2094139,246196
1873891,246196
1383056,246196
1718171,246196
1074308,246196
2530139,1772
1327773,246196
373410,1763
373410,1772
2919546,246196
1325953,246196
1735466,246196
2922996,246196
1927018,246196
213236,1763
2027899,246196
2686088,246196
546184,1785
546184,246196
1486426,246196
2530140,246196
2041544,246196
1391181,246196
1698356,246196
1327937,246196
1647302,246196
1383055,246196
2047843,246196
2575357,246196
1034143,246196
2775045,36809
1690684,1771
591487,246196
1567451,246196
1821541,246196
2591223,1772
1354512,246196
1327774,246196
1235693,246196
2517965,246196
1498204,246196
1089131,246196
1698417,246196
373413,1763
373413,1772
2517966,1772
2079571,1772
2079571,246196
1983576,246196
1567474,246196
1821540,246196
1527520,246196
2126722,1771
2283258,246196
2922215,246196
1079895,246196
373411,1763
373411,1772
2790994,1772
2911439,1763
2911439,1772
2500793,246196
2584498,246196
2502448,246196
1675554,1772
1675554,246196
1698712,246196
2914015,1785
2914015,246196
1552733,246196
2077134,1763
543153,1772
2182403,246196
2081627,246196
2484215,246196
663558,246196
2914013,1785
2914013,246196
2919547,246196
2593351,1772
1983577,246196
2502469,246196
2762409,1772
2664226,246196
2301570,1763
1675555,1772
1675555,246196
1354514,246196
1551642,246196
373414,1763
373414,1772
2530143,1772
2502444,246196
1035483,246196
2914020,246196
2301556,246196
2743931,246196
2743932,246196
2927991,246196
1079894,246196
1340709,246196
711470,1763
711470,246196
2517967,246196
2762283,246196
2079285,246196
2301701,246196
1340828,1763
1340828,246196
1034115,246196
2488788,1772
2488788,246196
1458846,246196
1071506,246196
2530144,246196
2027900,246196
546806,246196
1034144,246196
2920892,246196
2250427,246196
1555234,246196
205874,1763
205874,1772
2768139,246196
1698441,246196
2922997,246196
2099448,246196
2530146,1772
2283292,246196
1445728,246196
1211284,246196
2656602,246196
2315616,1772
2923007,246196
2250367,246196
1340827,1763
1340827,246196
1354513,246196
1958910,246196
2419614,1772
2419614,246196
1567475,246196
701455,246196
2517968,1772
546807,246196
2099449,246196
1327775,246196
2776873,246196
1458714,246196
1698713,246196
1052672,246196
1034146,246196
2301619,246196
1035484,246196
1701853,246196
1235694,246196
1327776,246196
2923001,246196
1034124,246196
1983447,246196
1036615,246196
1647313,246196
1589274,246196
1036616,246196
1821727,246196
1296647,246196
1340835,246196
2283259,246196
1567476,246196
2517969,246196
1933771,246196
1034116,246196
1034117,246196
2015824,246196
1327777,246196
1821539,246196
701456,246196
2027901,246196
1673873,246196
2656604,246196
1873887,246196
1698714,246196
2590944,246196
555603,1785
555603,246196
1458725,246196
2743996,246196
1739966,246196
1527493,246196
1147141,246196
1567452,246196
2502422,246196
2301571,1763
2023953,246196
546808,246196
1527512,246196
2656605,246196
1897548,246196
2250309,1772
2250309,246196
1089137,246196
2776872,246196
1414748,246196
2572318,1772
1913038,246196
2517970,1772
1555235,246196
1527534,246196
1458715,246196
1034118,246196
1175504,246196
2077150,246196
2928684,246196
1897549,246196
1204515,246196
1089107,246196
2301545,246196
1897500,246196
1698420,246196
1567477,246196
2163598,246196
2653768,246196
1718172,246196
1701845,246196
2588513,246196
1052673,246196
2282910,246196
1567478,246196
1032894,246196
1089133,246196
2599880,246196
2283261,1772
2283261,246196
1527535,1763
1161934,246196
1032895,246196
1074829,246196
88870,1763
88870,1764
88870,1772
1891703,246196
1897497,246196
1035485,246196
2599882,246196
2656611,246196
1567479,246196
1527536,246196
1071503,246196
561999,246196
1340825,1763
1340825,246196
1071504,246196
1701849,246196
439809,1772
1161933,246196
2517971,1772
260120,1785
260120,246196
663560,85007
663560,246196
2015825,246196
1673876,1763
1912978,246196
1414747,246196
1340821,246196
2530154,1772
2719209,246196
1647301,246196
1086800,246196
1089108,246196
1536599,246196
1542912,246196
1034149,246196
2027903,246196
1088867,246196
1340713,246196
938131,1772
938131,246196
2601610,1785
1383054,246196
1340826,1763
1340826,246196
2484216,246196
373415,1785
373415,85007
1056833,246196
1486404,246196
2713268,246196
1897769,246196
1327778,246196
1327036,246196
2301608,246196
2920887,1763
2178923,246196
1821538,246196
1698715,246196
2708633,246196
2599884,246196
2656617,246196
1034119,246196
2920891,246196
2599885,246196
1505226,246196
2599886,246196
1391433,246196
1486474,246196
2599887,246196
1034151,246196
2488980,246196
2499071,246196
1486427,246196
2593355,246196
1541820,246196
1074306,246196
31757,1763
1036613,246196
1194642,246196
2560607,246196
927988,1763
75590,2093
2905920,2107
280702,2093
35238,2093
35238,2107
311228,5116
311229,77044
2723896,573
2304056,10157
2496992,2242
1780507,9435
1195367,51298
563775,59463
563775,257882
1195370,203696
2202564,1
2018502,36668
2018502,207696
185636,7109
185636,13191
185636,29057
185636,236803
185636,667449
1293572,271217
2169746,103831
447897,103831
1692256,61855
49964,34
10273,9986
10273,483865
2847998,13164
194540,7157
194540,9606
194540,9940
194540,34631
194540,1027255
194540,1325872
667516,667564
325676,7157
1254420,7160
1254420,53535
315713,41775
2116441,30516
96892,3635
96892,4100
96892,68299
64313,10036
160844,391288
394036,54860
160842,4697
48200,292520
12180,39639
367682,39639
160843,391288
590647,157541
1923780,1
114777,13769
114777,547559
1723446,1172566
59302,7158
1212483,9913
2847999,9913
255520,4076
255520,4097
255520,4100
255520,4102
255520,63459
255520,81866
255520,221775
1145238,218840
1778580,3760
2560614,3760
1170424,7176
1170424,100678
1170424,139045
1170424,526217
312009,4100
312009,4149
312009,255860
204507,441913
249151,441921
111874,441937
1985188,120395
1985159,120395
2587541,310453
1224510,1
2108204,2585209
2108205,2585209
2108200,2585209
2108201,2585209
2108203,2585209
797075,4696
333348,51427
333348,63459
333348,180152
424679,59041
2099521,355587
1930921,1
1497391,9606
499854,7157
499854,162997
1272952,34624
1272952,48086
1149871,108453
1149871,1093962
1149872,108453
1149872,1093962
1149873,108453
1149873,1093962
1149874,108453
1149874,1093962
1149875,10814
1149875,108453
1149876,10814
1149876,108453
1149877,10814
1149877,108453
1149878,10814
1149878,108453
1149879,10814
1149879,108453
1149880,10814
1149880,932019
1149881,10814
1149881,932019
1149882,10814
1149882,932019
1149883,10814
1149883,108453
1149884,10814
1149884,108453
1149885,10814
1149885,108453
1149886,10814
1149886,108453
1149887,10814
1149887,108453
1149888,10814
1149888,108453
1149889,10814
1149889,108453
1149890,10814
1149890,108453
1149891,10814
1149891,108453
1149892,10814
1149892,108453
1149893,10814
1149893,108453
1149894,10814
1149894,108453
1149895,10814
1149895,108453
1150019,108453
1150019,1093962
331642,9913
139270,9031
1972623,9307
1972623,10026
1972623,469747
2713662,7160
2713662,9534
2713662,9606
2713662,10036
2713662,100678
1485186,707280
1348439,7198
1286143,53527
1286143,2912049
1159904,8899
1159904,8900
1913649,335854
1765736,335854
1267585,108931
1345661,108931
1345662,108931
33724,108931
1285600,8501
1285600,8502
1285600,184234
1229325,1
121791,9405
121791,9606
121791,9823
121791,58060
121791,58065
121791,132908
121791,153297
629739,195533
1978536,9823
1230469,387092
1472912,267849
1472912,1926584
2508184,2024843
927392,926571
380442,864620
1920748,549403
1109711,37326
12288,7088
12288,7137
12288,7158
12288,7159
12288,7160
12288,7177
12288,7178
12288,7460
12288,9823
12288,46208
1777122,2027346
2557579,70799
2557582,1955803
1980540,41812
1605403,9796
2608606,43522
1168479,363408
1168478,363408
283876,53234
363716,7227
1160949,9685
673457,9615
122928,9606
1529909,9606
1529910,9606
122929,9606
552592,9606
490039,9606
1514999,9606
1529911,9606
1529912,9606
1529913,9606
1529914,9606
1529915,9606
1529916,9606
1529917,9606
1529918,9606
1529919,9606
1529920,9606
1529921,9606
1529922,9606
1529923,9606
1529924,9606
1529925,9606
1529926,9606
1529927,9606
1529928,9606
1529929,9606
1529930,9606
1529931,9606
1529932,9606
340017,9913
262897,9606
1246677,10090
336619,9606
1383577,9606
1184498,9606
1383578,9606
1383579,9606
1383580,9606
1383581,9606
1383582,9606
1383583,9606
1406147,9606
658397,9606
1173217,9606
1175308,9606
290280,9606
707384,9606
707385,9606
707386,9606
707387,9606
546970,9606
707388,9606
546971,9606
546960,9606
546961,9606
546962,9606
546963,9606
546956,9606
546957,9606
546958,9606
546959,9606
1184496,9606
1195613,9606
1195614,9606
1195615,9606
1195616,9606
1195617,9606
1195618,9606
1195619,9606
1195620,9606
1195621,9606
1195622,9606
1195623,9606
1195624,9606
1195625,9606
1195626,9606
1195627,9606
1195628,9606
1195629,9606
1195630,9606
1195631,9606
1195632,9606
1195633,9606
1195634,9606
1195635,9606
1195636,9606
1195637,9606
1195638,9606
1195639,9606
1195640,9606
587432,9606
546977,9606
546978,9606
546979,9606
714567,9606
546975,9606
546976,9606
546951,9606
546952,9606
546953,9606
546954,9606
546955,9606
546983,9606
546984,9606
546985,9606
546986,9606
546987,9606
546964,9606
546965,9606
546966,9606
546980,9606
546981,9606
546982,9606
546972,9606
546973,9606
546974,9606
546967,9606
546968,9606
546969,9606
1380573,9606
1380574,9606
1380575,9606
1380576,9606
1380577,9606
1046049,9606
934293,9606
748172,9606
1458701,9606
863240,9606
1260941,9606
1406148,9606
1325533,9606
1195791,9606
1241966,9606
1331832,9606
1331833,9606
1331834,9606
1331835,9606
1331836,9606
1331837,9606
1331838,9606
1331839,9606
1331840,9606
1331841,9606
1331842,9606
1331843,9606
1331844,9606
1331845,9606
1331846,9606
1331847,9606
1331848,9606
1241967,9606
660656,9606
660657,9606
660658,9606
660659,9606
1184497,9606
1241968,9606
1566828,9606
1379486,9606
1379487,9606
1282423,9606
1282425,9606
1262401,9606
1337425,9606
1268361,9606
1458702,9606
1458703,9606
1458704,9606
1241969,9606
880562,9606
1432852,9606
1432853,9606
1406149,9606
392172,9606
1241970,9606
1133122,9606
1383602,9606
1406809,9606
1406799,9606
1383591,9606
1383599,9606
1383601,9606
1406805,9606
1406801,9606
1406802,9606
1383590,9606
1406797,9606
1406798,9606
1383596,9606
1406800,9606
1383609,9606
1383606,9606
1406796,9606
1316726,9606
1221622,9606
1221623,9606
1241971,9606
1241972,9606
1183312,9606
1312076,9606
1498296,9606
1241973,9606
1241974,9606
1260944,9606
1282430,9606
1458705,9606
1183319,9606
1183320,9606
1175309,9606
1175310,9606
1175311,9606
1175312,9606
1291872,9606
1291873,9606
1486684,9606
1486685,9606
1486687,9606
1486689,9606
1486691,9606
1486692,9606
1486694,9606
1486697,9606
1336082,9606
1336084,9606
1336095,9606
1336100,9606
1336131,9606
756495,9606
1338688,9606
1183318,9606
370037,9606
379081,9606
296145,9606
150137,9606
1261195,9606
1261196,9606
1261197,9606
1261198,9606
1261199,9606
1261200,9606
1261201,9606
1261202,9606
1261203,9606
1261204,9606
1261205,9606
1261206,9606
1261207,9606
1261208,9606
1261209,9606
1261210,9606
1261211,9606
1261212,9606
1261213,9606
1261214,9606
1261215,9606
1261216,9606
1261217,9606
1261218,9606
1261219,9606
1261220,9606
1261221,9606
1261222,9606
1261223,9606
1261224,9606
1261225,9606
1261226,9606
1261227,9606
1261228,9606
1261229,9606
1261230,9606
1261231,9606
1261232,9606
1261233,9606
1261234,9606
1261235,9606
1261236,9606
1261237,9606
1261238,9606
1261239,9606
1261240,9606
1261241,9606
1261242,9606
1261243,9606
1261244,9606
1261245,9606
1261246,9606
1261247,9606
1261248,9606
1261249,9606
1261250,9606
1261251,9606
1261252,9606
1261253,9606
1261254,9606
1261255,9606
1261256,9606
1261257,9606
1261258,9606
1261259,9606
1261260,9606
1261261,9606
1261262,9606
1261263,9606
756497,9606
756496,9606
479952,9606
549341,10090
1088689,9823
1406950,162998
1985704,4513
11983,9606
95340,9606
2034330,34613
1562038,10116
1562039,10116
1562064,10116
1562065,10116
1562066,10116
1955558,5755
486494,139055
486494,325429
660955,9375
660955,9534
64292,9606
64292,10090
2569589,2746634
85652,7088
85652,1337361
85652,2059211
12541,2059211
644610,6933
644610,6935
644610,10090
